candidateActorId,normalizedName,displayName,sourceSystemCount,sourceSystems,venueCount,venues,candidateType,sourceRecordCount,issueDomains,totalActivityAmount,sourceRecordSamples,candidateUse,reviewAction,claimBoundary
cand-0b541132636d,L3HARRIS TECHNOLOGIES,"L3HARRIS TECHNOLOGIES, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,43,procurement,1061.6843,USAspending national actions:usaspending-procurement-national-actions.csv:W15P7T24F0061|W15P7T24F0061|LB5KVANFKPY7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:140D0423C0084|140D0423C0084|QM4EZDV15JL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DTFAWA07C00014CALL0001|DTFAWA07C00014CALL0001|QM4EZDV15JL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:693KA823F00094|693KA823F00094|H6KFJFUTQ353:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DTFAWA07C00014CALL0001|DTFAWA07C00014CALL0001|QM4EZDV15JL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DTFAWA15C00006|DTFAWA15C00006|QM4EZDV15JL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DTFAWA07C00014CALL0001|DTFAWA07C00014CALL0001|QM4EZDV15JL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:693KA823F00094|693KA823F00094|H6KFJFUTQ353:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-7f70e4797e31,L3HARRIS TECHNOLOGIES INTEGRATED SYSTEMS L P,L3HARRIS TECHNOLOGIES INTEGRATED SYSTEMS L.P.,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,8,procurement,1057.6758,USAspending national actions:usaspending-procurement-national-actions.csv:FA862023F4781|FA862023F4781|CM2HHAV628D5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA863724FB001|FA863724FB001|RDFKNPZNQ8E3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA862023F4781|FA862023F4781|CM2HHAV628D5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA862023F4781|FA862023F4781|CM2HHAV628D5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA863724FB001|FA863724FB001|RDFKNPZNQ8E3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:1305M224F0109|1305M224F0109|CM2HHAV628D5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:1305M224F0039|1305M224F0039|CM2HHAV628D5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:1305M224F0398|1305M224F0398|CM2HHAV628D5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-877a4a7fe567,HII MISSION TECHNOLOGIES,HII MISSION TECHNOLOGIES CORP,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,45,procurement,1043.1170,USAspending national actions:usaspending-procurement-national-actions.csv:47QFCA24F0043|47QFCA24F0043|G5H7HWC4L2R5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA23F0036|47QFCA23F0036|G5H7HWC4L2R5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA23F0036|47QFCA23F0036|G5H7HWC4L2R5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA23F0036|47QFCA23F0036|G5H7HWC4L2R5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA22F0039|47QFCA22F0039|HHT6NC9UT8Z5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA20F0003|47QFCA20F0003|HHT6NC9UT8Z5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA22F0039|47QFCA22F0039|HHT6NC9UT8Z5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFCA23F0016|47QFCA23F0016|HHT6NC9UT8Z5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-9f8c2bdeebca,OSHKOSH DEFENSE,OSHKOSH DEFENSE LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,6,procurement,1029.1262,USAspending national actions:usaspending-procurement-national-actions.csv:W56HZV23C0081|W56HZV23C0081|ZMXAHH8M8VL8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:W56HZV23C0081|W56HZV23C0081|ZMXAHH8M8VL8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:W912CH24F0085|W912CH24F0085|ZMXAHH8M8VL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W56HZV23C0081|W56HZV23C0081|ZMXAHH8M8VL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W56HZV23C0081|W56HZV23C0081|ZMXAHH8M8VL8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W912CH24F0085|W912CH24F0085|ZMXAHH8M8VL8:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-2dfcdf81489a,BLUEFORGE ALLIANCE,BLUEFORGE ALLIANCE,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,1006.2000,USAspending national actions:usaspending-procurement-national-actions.csv:N0002424C2135|N0002424C2135|F8PEZKXES8B1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N0002424C2135|N0002424C2135|F8PEZKXES8B1:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-6f1c3552bb39,SIERRA NEVADA,"SIERRA NEVADA COMPANY, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,9,procurement,987.8254,USAspending national actions:usaspending-procurement-national-actions.csv:FA283424CB002|FA283424CB002|N1PWVLN6F4U1:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA283424CB002|FA283424CB002|N1PWVLN6F4U1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA283424CB002|FA283424CB002|N1PWVLN6F4U1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA283424CB002|FA283424CB002|N1PWVLN6F4U1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA283424CB002|FA283424CB002|N1PWVLN6F4U1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:70B02C23C00000124|70B02C23C00000124|N1PWVLN6F4U1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFLA24F0084|47QFLA24F0084|DD2QET4D27T3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QFLA24F0160|47QFLA24F0160|DD2QET4D27T3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-eaa5a1cf6192,WASHINGTON RIVER PROTECTION SOLUTIONS,WASHINGTON RIVER PROTECTION SOLUTIONS LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,11,procurement,985.1303,USAspending national actions:usaspending-procurement-national-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DEAC2708RV14800|DEAC2708RV14800|CQE8EF6LB317:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-0091eea1b2bd,L3HARRIS GLOBAL COMMUNICATIONS,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,6,procurement,966.2097,USAspending national actions:usaspending-procurement-national-actions.csv:W91CRB24F5137|W91CRB24F5137|LJNAJVPB3MW1:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:W91CRB24C5031|W91CRB24C5031|LJNAJVPB3MW1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W91CRB24F5059|W91CRB24F5059|LJNAJVPB3MW1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W91CRB24C5031|W91CRB24C5031|LJNAJVPB3MW1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W91CRB24F5137|W91CRB24F5137|LJNAJVPB3MW1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W91CRB24F5144|W91CRB24F5144|LJNAJVPB3MW1:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-c70bf85f78f5,BROOKHAVEN SCIENCE ASSOCIATES,BROOKHAVEN SCIENCE ASSOCIATES LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,16,procurement,958.7412,USAspending national actions:usaspending-procurement-national-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:DESC0012704|DESC0012704|R85KZ9JP3NM3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-13ed943df109,KBR SERVICES,"KBR SERVICES, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,5,procurement,938.5480,USAspending national actions:usaspending-procurement-national-actions.csv:W52P1J19F0394|W52P1J19F0394|YSQMHRS4HSC5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0394|W52P1J19F0394|YSQMHRS4HSC5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0394|W52P1J19F0394|YSQMHRS4HSC5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0394|W52P1J19F0394|YSQMHRS4HSC5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0394|W52P1J19F0394|YSQMHRS4HSC5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-2f6ab71e31f8,CADDELL CONSTRUCTION DE,"CADDELL CONSTRUCTION CO. (DE), LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,4,procurement,931.5159,USAspending national actions:usaspending-procurement-national-actions.csv:19AQMM24C0140|19AQMM24C0140|ELJMJND6DDF3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:19AQMM24C0122|19AQMM24C0122|ELJMJND6DDF3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:19AQMM24C0150|19AQMM24C0150|ELJMJND6DDF3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:70B01C22F00001009|70B01C22F00001009|ELJMJND6DDF3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-61bcd9243e98,VECTRUS SYSTEMS,VECTRUS SYSTEMS LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,5,procurement,926.8592,USAspending national actions:usaspending-procurement-national-actions.csv:W52P1J19F0402|W52P1J19F0402|RRFJZGASZJ41:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:W52P1J19F0400|W52P1J19F0400|RRFJZGASZJ41:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0402|W52P1J19F0402|RRFJZGASZJ41:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0400|W52P1J19F0400|RRFJZGASZJ41:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W52P1J19F0400|W52P1J19F0400|RRFJZGASZJ41:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
