canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
cand-a00cd309fdcf,reviewed-energy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0014,Intermediary bridge,521568668,0.9500,0.0014,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a17ddd6050aa,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0249,IRS/ProPublica dark-money bridge,135266965,0.9500,0.0249,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a17ddd6050aa,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0747,Intermediary bridge,135266965,0.9500,0.0747,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a1cc40d8c26e,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0969,IRS/ProPublica dark-money bridge,462914731,0.9500,0.0969,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a1cc40d8c26e,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.2019,Intermediary bridge,462914731,0.9500,0.2019,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a1f33e95e07c,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0009,IRS/ProPublica dark-money bridge,202207198,0.9500,0.0009,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a1f33e95e07c,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0027,Intermediary bridge,202207198,0.9500,0.0027,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a2a3bbc2ca2a,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0100,IRS/ProPublica dark-money bridge,371426448,0.9500,0.0100,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a2a3bbc2ca2a,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0301,Intermediary bridge,371426448,0.9500,0.0301,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a2c9585d951b,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0178,IRS/ProPublica dark-money bridge,461866372,0.9500,0.0178,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a2c9585d951b,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0534,Intermediary bridge,461866372,0.9500,0.0534,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3291e7ddf95,reviewed-finance,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.3579,IRS/ProPublica dark-money bridge,361505650,0.9500,0.3579,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3291e7ddf95,reviewed-finance,intermediary,2024-01-01,2024-12-31,intermediary_capacity,1.0737,Intermediary bridge,361505650,0.9500,1.0737,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3cec1110cd8,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0091,IRS/ProPublica dark-money bridge,223352499,0.9500,0.0091,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3cec1110cd8,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0190,Intermediary bridge,223352499,0.9500,0.0190,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3ed10250ca7,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0104,IRS/ProPublica dark-money bridge,260886401,0.9500,0.0104,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3ed10250ca7,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0313,Intermediary bridge,260886401,0.9500,0.0313,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3fc0c930e81,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0004,IRS/ProPublica dark-money bridge,222133285,0.9500,0.0004,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a3fc0c930e81,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0012,Intermediary bridge,222133285,0.9500,0.0012,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-a45f3d18f26f,reviewed-technology,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0671,IRS/ProPublica dark-money bridge,521329859,0.9500,0.0671,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
